163226,81163.49,99.85 154155,57350.3,102.55 
152012,57272.16,84.19 150079,47966.88,95.08 
191310,32616.25,98.7 192566,30495.41,95.89 
200515,55995.39,102.94 208349,67026.75,112.22 
214774,618947.65,110.51 209510,604272.17,103.14 
194474,174480.14,110.1 196120,204241.94,97.37 
361218,20830.57,102.65 316246,1372.72,95.99 
1028020,0,20.72 1111541,0,9.04 
1041238,0,19.79 1096155,0,12.81 
1014562,31944.89,17.88 1006543,31944.89,19.58 
596552,1159.41,56.59 568774,14116.95,58.33 
687125,6693.62,36.38 663180,20336.52,43.43 

222678,264314.31,92.55 220849,227603.65,92.4 
382686,76130.78,93.46 364834,68606.25,82.62 
153692,64366.57,101.47 144651,55538.73,88.28 
158950,81951.03,101.4 153550,63420.67,85.04 
150603,35209.41,97.65 153434,41152.73,90.72 
194291,18919.7,109.43 182331,0.0,97.33 
190342,44303.81,86.9 192685,73696.28,85.51 
211434,619717.18,109.16 205030,604029.4,102.08 
200632,182360.66,96.16 180950,165497.21,89.35 
356197,18995.01,98.33 331326,14419.62,88.19 
1034882,0,21.16 1086665,0,12.52 
1038632,0,19.94 1079561,0,13.14 
990979,31944.89,20.29 1025344,32915.45,18.06 
657232,343.43,40.37 566867,561.23,62.46 
673879,25495.36,42.45 633027,9745.88,51.2 

224147,199245.08,104.91 230423,328718.45,108.46 
383166,67871.09,89.09 368679,92021.1,93.38 
164781,81095.05,93.49 143287,61081.74,84.63 
158481,80281.01,102.45 161198,79645.91,99.22 
165057,69379.21,109.27 157567,53010.93,91.25 
185147,16421.47,96.32 189220,10788.63,100.7 
200289,53757.6,104.66 223066,94092.78,102.33 
210606,598403.56,105.96 205964,612576.32,95.5 
198145,170692.06,107.92 197275,169418.93,87.46 
357906,2878.54,103.38 351395,8228.1,104.05 
1040393,0,20.37 1109307,0,8.42 
1065347,0,16.69 1096640,0,9.17 
1028511,32924.1,20.45 971788,21725.16,20.88 
669850,3710.48,43.66 546525,17410.09,60.09 
641575,13964.72,44.53 654726,12696.56,38.47 

219951,202393.72,107.5 212943,209003.9,102.87 
425455,95239.99,92.47 336101,59195.47,97.73 
151443,64638.07,103.22 146867,62050.27,90.01 
157560,75752.52,88.84 162473,67762.46,94.29 
158234,47979.06,102.93 159179,56116.87,97.58 
191658,17963.25,107.54 193931,24957.18,99.13 
205758,85840.66,100.64 189274,46376.46,102.82 
213973,616096.35,103.32 195951,609510.41,98.55 
200609,172508.1,91.27 193801,155620.88,101.72 
360581,8537.44,98.55 329439,4842.0,101.2 
1063698,0,17.19 1083364,0,14.65 
1068618,0,15.97 1059017,0,15.93 
973601,33109.55,25.12 1049441,31944.89,18.74 
631640,6536.66,46.55 581509,6989.06,50.88 
674145,1994.91,40.22 674383,36031.71,39.48 

215394,187269.91,101.38 209268,252765.75,97.87 
376329,57094.89,80.71 370269,73114.62,91.24 
168240,96393.63,95.99 141857,50410.91,82.86 
151877,55530.81,99.23 149038,47937.23,88.46 
160195,62177.82,95.87 171220,87771.26,92.25 
191614,18493.66,108.43 183259,8614.97,104.98 
198404,49709.9,109.53 196470,58590.27,97.81 
212160,616097.84,106.32 207875,612374.21,98.03 
201212,177324.54,105.86 193924,179105.22,90.43 
370590,10528.44,104.64 328249,17663.35,97.66 
1051438,0,18.51 1108025,0,9.13 
1027914,0,22.01 1110168,0,10.01 
982484,30298.4,25.03 991060,32820.98,22.27 
634205,3461.1,51.32 587226,16757.66,61.07 
673223,22001.52,38.85 639984,20401.34,38.48 

213208,184625.73,99.7 209474,196989.94,90.55 
411295,87138.58,96.15 329832,59797.21,90.75 
157427,74489.96,105.71 141460,56925.12,93.88 
150071,52864.05,97.66 145171,37778.89,81.65 
155750,49394.53,97.88 153934,63193.41,87.08 
196123,25774.73,111.49 195652,44246.66,102.37 
214634,73194.61,111.62 200241,74153.18,93.58 
210699,605484.84,106.93 206460,610782.09,98.14 
196797,158715.71,99.3 191252,184331.3,92.39 
360507,10526.94,106.75 316243,3631.97,92.78 
1078085,0,14.23 1099750,0,10.52 
1063607,0,15.37 1108444,0,8.94 
1005665,31944.89,23.03 987270,31944.89,26.52 
655445,17830.67,43.12 561204,9794.46,59.28 
696438,26751.48,31.73 677924,32390.68,41.38 

221479,218988.83,101.57 204754,203312.88,101.32 
376874,58207.79,83.5 362794,92052.97,93.41 
166227,109346.67,102.74 147709,58645.43,82.21 
151691,52264.01,90.69 149190,60941.91,98.29 
158992,58330.71,95.69 151285,50219.73,86.68 
199437,21881.84,105.08 188796,1374.93,99.44 
218278,94795.69,112.67 195865,60685.35,100.92 
213866,636494.74,105.06 199608,613387.31,103.96 
211225,179710.42,97.95 176482,166729.48,92.45 
361435,18132.52,98.83 328054,7071.13,107.63 
1085938,0,12.86 1079723,0,13.85 
1076285,0,14.4 1106285,0,9.82 
1012971,29224.8,19.29 963169,17067.4,22.25 
660902,15900.37,39.26 567018,2431.19,57.61 
692817,31884.47,35.66 628698,8508.69,43.05 

220242,178405.04,111.17 212866,289454.01,97.73 
359898,52974.45,87.15 332992,67988.2,103.08 
153494,66926.49,102.24 139993,48597.89,87.03 
159151,73480.25,105.84 149093,47354.33,83.38 
150116,43050.26,104.17 154821,63151.48,91.15 
186980,2900.15,104.83 174861,1843.17,92.16 
211604,67266.09,97.06 200860,82384.08,97.52 
219927,621332.19,107.18 204340,612782.29,101.29 
202613,186050.8,105.28 194663,166871.35,106.24 
344718,5226.08,106.46 301272,0,100.79 
1035371,0,21.93 1113074,0,9.48 
1018502,0,25.08 1089777,0,13.17 
976740,9973.61,18.79 952804,15856.82,24.51 
597899,3282.32,51.91 514111,3569.79,60.74 
686443,35237.2,41.9 669279,37518.74,42.1 

218282,168351.0,104.33 217288,235448.59,99.63 
356369,51873.26,94.13 359849,75802.72,95.96 
150264,51830.54,97.88 145721,57583.18,96.38 
150519,48763.17,100.11 141733,42278.42,88.0 
171286,100441.3,92.75 151703,52065.39,97.27 
186565,11858.2,118.53 190970,13371.82,97.46 
192375,48596.27,103.66 186138,46534.04,83.76 
207264,625098.16,104.53 199593,606514.33,98.65 
189940,149888.78,92.82 193473,169026.71,95.89 
352287,6912.85,104.29 307679,12309.35,99.7 
1051643,0,20.17 1104582,0,10.41 
1013192,0,22.57 1110484,0,8.04 
962686,31944.89,27.04 1042988,31944.89,16.27 
613816,1876.84,53.83 581607,2847.19,62.43 
666222,21162.0,43.19 649957,7414.97,40.91 

214715,195285.41,102.95 216783,296312.25,104.43 
364168,66425.3,93.0 341158,52601.01,95.83 
147789,48005.47,89.86 151128,66140.6,98.66 
148292,35545.18,100.73 153038,69781.36,89.88 
147796,29660.42,103.21 142039,33220.0,94.5 
186759,10199.48,98.83 194803,39847.89,106.71 
216753,106350.63,102.53 191436,63268.23,103.67 
210278,609373.16,108.82 205820,604450.75,110.16 
196573,164214.51,102.75 169312,133049.77,85.69 
348718,12393.26,102.14 339317,6428.22,104.75 
1080805,0,14.79 1111123,0,9.0 
1083348,0,13.27 1099168,0,11.27 
994258,31944.89,20.57 1023572,31944.89,21.18 
633222,8201.95,44.56 594563,19003.67,49.83 
671830,13190.2,41.04 646500,14337.22,39.68 

223075,203262.26,112.6 216567,222668.54,96.06 
387953,72417.57,79.6 334062,53241.98,87.26 
154880,68192.31,96.8 154247,72325.03,93.67 
149672,63015.11,102.93 145897,46541.19,91.53 
149329,40314.31,87.4 170470,107167.71,102.39 
188651,16841.07,97.84 193345,21597.45,96.77 
207282,54658.61,102.89 201634,66255.48,92.4 
204159,632057.56,115.06 206212,608061.97,107.65 
181348,136182.88,94.21 171487,136838.81,97.29 
365139,15749.98,113.67 329201,5831.06,102.17 
1097327,0,11.26 1092366,0,13.62 
1036195,0,19.81 1076705,0,14.34 
991464,33047.04,29.52 1031512,31944.89,19.32 
647315,9156.62,45.86 613779,11641.24,53.26 
681773,10343.31,34.52 657154,21234.57,35.43 

214985,179092.05,101.78 205599,179935.12,97.68 
355232,58361.18,89.2 358636,72878.63,92.94 
148926,57574.52,95.17 146335,60492.04,84.99 
155078,71882.92,101.81 154607,86606.33,92.53 
148445,24251.96,102.48 153373,42999.52,88.27 
194216,16600.57,102.56 189976,5735.84,105.56 
200082,60864.32,101.9 193995,62506.39,99.64 
213030,607081.03,124.05 195307,604359.7,113.63 
188558,142339.86,98.41 189574,173934.03,107.8 
346878,11562.99,95.0 308750,6729.29,105.74 
1042415,0,18.79 1121442,0,7.59 
1054931,0,19.2 1057648,0,17.94 
985398,27880.75,25.63 1041082,32577.28,16.77 
644331,8667.42,47.5 582573,52.83,55.28 
673927,13191.43,41.82 672525,41789.45,45.43 

216026,203411.23,95.86 208106,192704.93,90.86 
396034,82584.77,96.41 345424,82864.34,100.57 
155247,79256.18,97.32 151555,60669.95,86.91 
161361,68267.76,101.12 147191,60383.85,94.28 
148194,36984.67,97.21 156156,50351.03,97.22 
195229,33885.98,99.88 186273,17042.95,96.32 
207312,70261.38,93.35 188488,55812.33,102.17 
214752,608128.4,99.68 210828,609552.51,99.58 
205640,190512.92,106.89 183247,139695.07,103.98 
342702,5695.46,106.94 331112,11765.85,103.96 
1102640,0,11.45 1120199,0,7.32 
1034582,0,19.75 1055585,0,17.67 
938903,28015.64,27.94 1035737,31944.89,18.77 
624955,1159.41,54.2 571936,2745.83,63.32 
694054,8286.7,35.71 607286,20102.81,51.95 

220632,207281.65,106.95 214179,203281.1,103.47 
373941,67443.31,91.17 310956,43600.97,96.72 
147689,63939.76,97.32 145241,58763.36,97.75 
154550,43902.21,101.07 139720,46604.69,88.9 
167239,71859.03,97.17 151898,44002.89,84.96 
198775,39454.53,105.74 181702,15235.71,99.8 
197670,47599.66,102.62 187016,49069.58,98.69 
208947,609899.63,96.84 203417,637164.85,93.7 
190227,151052.05,92.36 184502,149879.88,90.28 
365429,20473.18,98.09 327365,10774.59,99.75 
1024338,0,20.61 1102200,0,10.31 
1067664,0,17.09 1099046,0,9.76 
976211,33362.12,27.26 966932,22235.86,21.88 
637402,13042.34,50.1 555877,956.85,61.87 
657579,10995.8,45.3 635377,16238.18,43.21 

224313,248597.02,110.43 216067,226679.3,100.35 
373046,61989.25,95.73 358311,71851.21,91.17 
147581,60882.54,91.89 141769,46135.02,91.71 
150697,64652.01,90.27 150773,51525.21,89.78 
166601,77801.96,96.09 157602,51531.43,87.55 
195035,24456.55,101.25 191558,10954.54,101.82 
210344,63486.53,111.46 193676,58253.52,99.45 
207655,605974.85,113.11 201802,612306.25,94.33 
185888,148765.13,100.05 177432,146120.56,95.5 
343051,13489.16,112.21 319705,18333.74,110.38 
1055502,0,19.24 1085958,0,10.75 
1039881,0,19.88 1101341,0,9.6 
966860,28740.37,26.69 1017055,21891.48,16.65 
600889,9754.89,51.62 538168,3123.89,65.68 
666177,11468.8,44.36 625013,25497.74,43.03 

213657,184377.47,96.17 202898,262751.48,102.81 
372766,72259.09,83.99 339920,56087.59,95.14 
149468,62996.71,88.86 135447,24381.04,81.67 
144824,41945.88,91.79 146163,52174.42,94.39 
160421,66776.05,104.75 155732,56300.22,96.35 
189506,20906.62,100.83 186843,11283.8,95.83 
187014,41166.14,108.95 198215,81963.4,95.73 
199114,597484.38,100.14 206499,639744.61,103.59 
190761,147788.16,96.81 177846,154587.29,93.67 
330394,6640.57,101.78 317092,4914.65,105.97 
1012364,0,20.98 1087355,0,13.92 
1003742,0,24.73 1101193,0,11.41 
943638,33047.04,30.26 994679,22253.14,16.76 
593036,0,56.36 563703,1215.41,53.77 
691307,9496.79,35.9 593775,12729.95,58.38 

214212,206168.26,104.93 223003,227340.15,99.63 
366684,67906.76,91.9 351154,76127.05,95.1 
162328,91933.11,97.93 149983,72586.86,88.96 
145827,32494.08,91.92 152299,53109.43,100.98 
150618,40949.43,91.51 148791,46291.89,80.38 
194093,29360.77,108.29 179555,21575.14,91.02 
188885,50977.78,102.06 191786,55897.86,99.29 
203856,604710.67,95.02 203730,644740.36,95.71 
174516,120523.91,91.73 174391,135559.42,93.29 
355109,11651.79,104.76 326140,7247.92,115.98 
1020064,0,25.35 1121037,0,8.58 
1034762,0,19.01 1104286,0,10.19 
950363,28638.85,29.04 998995,25242.12,18.85 
599523,0,47.97 554573,1812.88,61.65 
612546,18454.44,51.54 601109,4870.0,53.88 

216434,187619.61,97.02 216656,219566.77,103.11 
341903,43456.6,91.76 357409,82303.85,92.93 
145587,48629.3,101.74 151538,75304.96,89.91 
151365,54884.68,88.84 148192,47720.77,85.57 
157201,61386.45,105.0 152717,62012.35,98.98 
188013,5677.76,102.99 190504,9702.34,110.77 
207001,85011.86,107.19 204114,84731.18,95.68 
202733,610689.38,100.31 214363,645046.69,95.57 
179832,137157.48,95.89 177673,138616.56,88.6 
345940,7294.37,106.11 319874,7502.32,104.09 
1014965,0,25.0 1105540,0,11.5 
1033983,0,19.82 1103066,0,10.62 
978405,31944.89,24.79 1023401,27360.95,16.63 
602347,2532.37,60.8 570970,0,55.79 
655314,12254.97,40.05 624112,8529.21,47.05 

215578,187620.78,103.91 221140,216795.87,98.37 
356512,67869.64,87.41 389133,87957.58,85.08 
142840,48440.33,96.68 158608,79994.97,93.33 
147271,36180.99,93.66 149874,48583.59,84.27 
151143,38670.68,85.59 167699,86917.15,95.41 
194003,19199.6,97.95 184537,8750.95,86.01 
188333,46944.63,105.31 212574,85832.56,96.13 
200917,621514.55,100.1 207811,608846.38,95.28 
201365,168460.4,110.68 205278,172370.56,90.66 
321406,2706.79,104.69 327135,255.76,103.92 
1011878,0,22.81 1096698,0,11.93 
1042961,0,19.88 1101092,0,10.98 
969587,32861.59,29.88 990768,28015.64,24.5 
599306,561.23,51.87 591861,22474.89,57.75 
620207,2297.89,47.53 647169,16994.34,46.04 

221102,195846.56,105.75 217117,189845.24,87.49 
350104,51959.61,85.67 350903,66955.25,88.06 
148289,50053.4,93.22 150904,65125.5,80.96 
146096,46691.04,94.18 159607,86295.78,93.06 
158693,58471.22,99.68 163477,65306.58,89.0 
181419,7331.73,104.29 185787,16712.19,87.48 
183829,34891.87,96.26 219229,105238.03,104.3 
202827,596019.78,107.22 205133,618334.36,98.3 
181552,139719.75,99.06 209942,200899.85,97.36 
326677,1850.39,94.53 348551,23113.45,102.46 
1036020,0,21.42 1108367,0,8.87 
993567,0,26.13 1098367,0,11.42 
969653,31944.89,23.86 1018277,32930.08,21.01 
590347,0,48.13 580836,22306.44,56.03 
645249,14315.75,43.08 663084,25753.6,39.49 

222932,184790.1,104.45 224098,220011.02,98.48 
372341,69434.59,96.51 375375,93488.8,94.78 
163637,109233.82,112.14 143427,63051.89,76.65 
155945,55970.42,108.89 154375,54006.16,90.61 
146271,31644.78,95.95 156047,66388.93,92.37 
185111,22975.61,92.24 189181,23631.18,93.16 
190799,54374.25,105.52 190637,72390.82,89.71 
201033,591965.01,101.94 206338,619546.38,102.24 
186789,150694.89,95.2 196326,162367.71,92.91 
336018,15160.8,105.14 325489,9334.69,100.81 
1040618,0,19.18 1106980,0,9.76 
1058385,0,16.83 1077873,0,11.87 
934788,32577.28,34.27 976639,22132.74,22.59 
600332,2284.88,52.19 610200,12150.39,49.62 
644031,3143.08,42.17 625245,28507.83,48.7 

214702,167678.15,109.81 213012,253832.13,96.0 
358139,59940.7,94.87 366412,85204.38,98.79 
152498,67515.55,107.09 151451,55724.78,94.89 
144674,37775.14,92.3 147985,63275.38,90.85 
151271,45496.58,103.11 165310,67075.71,97.01 
183813,3461.82,102.52 181580,11054.84,96.03 
206804,75533.28,96.87 206057,75923.86,96.8 
208114,605411.78,105.82 210276,605046.67,95.87 
185345,129984.76,108.98 195535,182984.55,100.76 
336169,7360.64,97.16 317785,5073.22,102.22 
1048641,0,19.02 1086376,0,15.11 
1032396,0,17.46 1103198,0,11.27 
965403,25221.74,26.19 1019982,31944.89,23.85 
557184,6066.95,66.94 540984,6533.88,64.54 
642887,28090.01,40.91 575458,12212.12,51.58 

213504,194003.66,113.64 209670,203180.29,97.7 
343896,46785.65,95.84 347836,64009.19,89.81 
143013,44440.47,89.69 151256,81251.49,83.98 
145848,40332.17,95.8 152730,69333.11,88.0 
158869,63222.82,100.18 148541,42352.27,90.41 
185708,16514.21,101.41 186219,16132.56,97.04 
189510,46164.2,108.5 205190,81705.1,100.03 
211835,632227.52,104.67 206960,614584.95,103.48 
166225,126447.93,101.44 193688,184320.33,98.63 
332384,5421.71,107.45 324840,12118.63,88.66 
1034575,0,19.99 1111494,0,9.79 
994367,0,27.93 1075790,0,14.88 
972516,29346.21,24.87 1007626,31776.4,19.96 
592160,81.92,50.55 571101,24431.27,58.06 
694194,23178.19,33.6 589441,21157.29,52.33 

214111,178016.96,101.85 213702,264742.56,95.85 
377452,79648.73,90.64 348958,57085.91,92.28 
152235,65715.92,99.89 148297,60392.07,90.11 
147357,40455.91,98.92 154772,83619.03,95.93 
164182,78554.71,101.43 158715,69445.81,90.56 
188417,11248.91,105.95 195769,31586.61,96.22 
192734,39790.27,92.81 223639,120232.14,98.01 
201433,615723.94,111.49 203718,600508.03,91.81 
190311,160782.25,102.45 196470,179849.2,99.81 
352101,21422.6,103.56 330107,5740.52,104.51 
1009530,0,24.22 1078940,0,15.66 
993937,0,23.79 1076005,0,14.89 
936471,16131.92,25.55 975903,29706.06,24.16 
566996,5854.72,59.05 547937,13779.99,62.84 
649268,16358.12,40.99 613991,15923.46,47.96 

218657,179901.87,103.58 202274,189735.74,98.83 
371164,81262.49,98.95 352746,68920.35,95.59 
147391,68121.03,102.59 148070,55154.27,94.57 
154112,56970.32,110.17 147621,60426.56,84.02 
158009,55675.39,101.16 174106,93111.27,102.72 
186575,10373.22,104.85 190354,21594.21,95.96 
201488,64012.64,105.14 205604,70882.87,95.51 
203702,592073.87,104.55 206176,607002.93,110.35 
199244,165304.0,98.41 194761,168676.86,98.78 
330533,12464.45,110.03 338033,8714.36,93.79 
1050240,0,18.52 1106973,0,8.27 
994156,0,25.9 1078532,0,14.74 
953486,31944.89,28.82 1039289,32577.28,20.6 
588857,0,56.6 530607,561.23,69.73 
637781,11389.62,48.02 587141,12057.39,53.72 

221851,194952.72,96.17 216121,325563.57,102.6 
354217,60870.99,91.73 353924,60176.64,85.92 
142377,26141.39,94.2 163181,87642.93,88.89 
159797,72751.3,96.24 153565,56670.16,91.03 
154381,50362.69,98.86 159483,51680.91,95.09 
183141,7188.93,110.5 189369,22846.03,105.68 
192699,46135.78,99.96 200350,67386.93,94.01 
206754,606468.63,111.45 219111,619618.12,98.09 
195322,169523.32,96.56 198612,169927.63,91.56 
331323,1346.09,103.43 329205,9297.21,104.91 
1049734,0,17.82 1111691,0,10.9 
1024608,0,21.24 1090384,0,12.79 
949715,31944.89,30.88 996787,32763.77,23.64 
567482,6042.97,57.56 565028,0,60.42 
623543,3390.63,50.11 591445,19714.68,52.11 

215747,160803.42,97.43 215216,206155.9,88.54 
351286,48647.48,93.78 369291,85853.39,92.66 
140053,32976.63,100.35 155444,69737.21,88.84 
150732,38992.6,102.56 152192,45074.9,97.87 
149372,46061.17,97.55 168373,83455.43,98.79 
199774,49403.52,105.14 188613,9991.8,93.96 
203284,72169.43,106.8 199163,58188.32,79.37 
206034,615970.31,107.33 210122,613033.83,100.19 
198288,176148.22,105.92 198843,197090.08,100.73 
335254,9838.22,97.36 334065,8597.84,114.1 
1005890,0,24.75 1118111,0,8.53 
1022171,0,21.29 1095486,0,12.14 
931079,31944.89,32.95 1011103,32577.28,20.39 
601284,7899.45,50.44 607764,5389.71,50.08 
638326,27696.51,42.86 615711,22541.58,51.91 

206073,189557.1,103.41 218367,269526.86,105.93 
333591,44627.41,101.59 377811,81626.37,95.47 
144316,34088.45,99.92 152549,61113.26,83.22 
149829,44335.48,102.61 153443,71526.64,98.75 
154921,47603.27,100.72 157447,72994.29,93.01 
192962,32251.65,94.63 198552,30917.49,93.4 
191200,48608.94,109.18 188834,52798.7,94.09 
201448,616175.26,102.99 208526,607428.51,92.26 
197665,163061.07,106.53 194438,156450.24,102.47 
325404,19341.57,103.73 336969,3588.93,105.88 
1026778,0,20.83 1083773,0,13.28 
1018350,0,20.67 1106440,0,10.35 
953990,31944.89,29.08 984901,29688.01,24.23 
544797,0,56.77 612950,2381.47,58.55 
594103,12766.11,56.96 672057,43470.67,45.64 

203941,230833.28,106.64 216742,179733.3,108.41 
341801,61235.94,94.57 354022,68508.84,87.25 
141224,38125.73,90.4 151439,72982.97,93.35 
144931,45713.33,95.24 151495,69517.44,86.94 
147361,41303.95,99.16 164155,103482.15,88.65 
185982,3429.05,97.79 190012,22178.97,97.06 
192541,51696.82,106.29 214262,79472.4,96.93 
205256,604677.79,104.65 199717,615827.67,90.58 
177761,148029.75,104.13 199122,165173.2,92.97 
330121,6455.93,111.54 349764,16326.25,101.77 
1010904,0,23.05 1106574,0,10.08 
999948,0,21.3 1110593,0,10.07 
923579,28740.37,28.13 1015296,32577.28,25.22 
543869,7263.1,62.07 616868,3563.45,44.02 
582444,12176.88,48.95 655334,25779.19,43.36 

217453,235563.36,105.93 214883,207054.75,100.21 
328194,66831.97,100.26 329496,53064.98,99.6 
144176,58015.98,99.72 144301,48765.24,88.07 
145228,30538.7,99.59 149278,53299.64,91.82 
155134,43785.73,99.26 159357,62389.02,93.61 
190018,26065.13,116.51 196293,41291.39,102.41 
185649,43982.15,107.79 199644,59076.71,97.22 
202627,591344.17,113.06 205982,623195.29,106.44 
176078,145959.92,96.69 176133,152861.39,90.73 
319709,486.32,102.68 315935,10189.46,103.5 
1011892,0,24.82 1113361,0,8.98 
996771,0,26.65 1080474,0,12.84 
971009,31944.89,23.8 1022955,31944.89,18.41 
555576,7540.31,69.21 563000,1596.95,61.38 
596166,2294.83,46.18 616514,9535.17,47.93 

214056,235451.26,109.69 199884,191151.45,100.24 
338900,64127.18,99.12 341834,80225.68,92.22 
143320,49939.67,95.11 147944,55161.67,93.59 
165365,93114.49,111.36 151060,57205.38,90.58 
159716,64932.3,92.91 159970,65874.93,104.03 
187565,13610.2,105.81 183039,2639.09,98.73 
190455,51788.72,108.68 185801,55547.96,91.22 
200805,605757.75,96.5 203215,616321.9,102.74 
193833,156582.38,100.69 170762,123821.16,91.72 
317938,10151.05,105.09 323098,9724.82,96.39 
1084676,0,12.33 1115048,0,7.85 
986905,0,25.31 1110897,0,10.33 
941896,22081.2,24.12 984853,31944.89,21.63 
534783,2325.84,70.48 535327,15777.37,68.63 
612718,20893.55,55.19 636847,16905.04,43.18 

211540,187308.05,103.12 213490,247639.52,109.19 
343973,76790.06,102.3 350863,83489.21,97.25 
139483,35611.12,86.44 157635,80933.87,95.51 
151903,61107.7,99.75 142789,32171.62,81.49 
142300,29134.3,100.13 157018,53043.6,92.92 
186681,10935.88,107.58 190816,13626.3,94.93 
193649,61274.96,97.45 180362,48265.74,92.27 
198168,619493.6,117.12 215750,640574.33,105.01 
165008,107407.63,102.04 199131,179980.27,99.86 
305092,9116.38,106.81 317084,3479.95,100.57 
1024268,0,23.87 1067307,0,16.08 
994416,0,24.56 1091391,0,10.8 
898106,25596.65,32.51 1013603,29712.82,20.19 
567313,561.23,60.36 531406,5835.46,68.63 
591284,17744.69,52.11 644080,10361.85,41.97 

202370,179577.95,109.97 228627,285916.74,105.38 
342069,63193.97,96.91 349020,57601.73,94.95 
140656,53343.49,95.38 151657,82418.59,97.44 
146986,47226.25,111.99 155940,69934.35,95.48 
140172,19629.89,93.73 155926,48000.84,86.58 
190860,7461.47,109.53 190763,17588.44,101.97 
180351,43650.2,96.45 202091,78594.97,93.29 
192348,591367.45,103.18 215209,613411.22,107.66 
180009,138152.83,95.06 183060,159872.44,93.85 
312193,329.49,99.28 325526,2031.75,109.39 
998949,0,24.14 1133582,0,5.81 
977572,0,26.22 1100025,0,11.98 
907358,31944.89,33.1 1005011,25873.48,21.01 
527387,3470.47,63.64 582165,11274.5,53.5 
587958,1914.81,57.58 612015,2016.1,45.75 

202043,194432.71,105.44 214886,256229.65,109.9 
331479,70162.97,99.73 374249,81070.24,89.76 
144707,50500.5,94.01 149478,59046.38,88.1 
148371,51187.96,101.77 149680,49487.68,94.03 
146471,33672.41,92.04 159710,63890.2,86.36 
189139,14726.58,113.48 189619,17483.98,102.87 
176690,31233.93,103.39 195311,52041.49,96.84 
205050,607606.21,102.59 222861,637294.37,104.25 
166321,119882.45,102.7 199425,180286.62,97.2 
320773,5954.01,99.56 338298,15284.49,106.29 
1019481,0,20.75 1108554,0,8.94 
1007060,0,22.48 1106337,0,11.01 
895022,28103.79,36.21 1025140,32577.28,20.91 
506874,624.49,68.8 623084,52.83,51.72 
610768,4762.21,48.49 694199,37647.67,40.36 

216972,270810.85,114.72 221248,256534.9,113.61 
328877,63695.52,92.69 400843,81244.46,89.74 
142680,72098.3,96.45 154817,73662.28,90.92 
143521,38878.86,102.98 156397,80251.17,88.51 
155197,58366.23,94.89 170096,83839.11,101.14 
187091,18115.68,116.56 209637,57857.19,113.21 
189441,67703.48,107.17 226380,95647.53,112.6 
195487,606172.37,109.92 203461,615596.19,111.87 
164824,131954.59,95.35 209995,171727.61,95.34 
308594,2954.31,109.62 363625,17506.72,107.94 
1003567,0,21.5 1125415,0,7.06 
958632,0,25.46 1110288,0,8.7 
905855,32777.87,35.81 1061982,32820.98,15.75 
574552,0,60.0 645090,10279.9,48.67 
563100,0,58.23 713748,26129.58,33.4 

212319,233710.96,105.62 226409,248334.56,104.74 
331536,51765.27,97.26 415022,98720.25,95.08 
143747,56614.04,101.71 166961,89748.32,102.76 
145430,60836.15,94.87 161827,92624.68,102.84 
148586,27673.7,99.91 171833,86190.7,98.82 
178301,6087.76,104.26 207425,54679.06,114.44 
190345,42929.65,102.02 220705,85645.69,108.55 
197340,612505.34,112.02 210278,609588.52,98.48 
170944,138549.91,104.97 194484,147402.74,97.57 
324580,10640.74,105.39 354268,7734.76,106.12 
998440,0,24.76 1117165,0,10.09 
986293,0,27.62 1091572,0,11.95 
928880,30084.43,30.61 1004153,32915.45,23.74 
521583,0,67.11 656551,14387.31,43.46 
574791,48.61,56.22 677862,32435.93,36.89 

205719,158155.98,108.81 224626,184596.65,107.01 
307847,45682.08,92.46 395475,69189.16,82.7 
138591,40852.9,88.8 143408,47269.34,83.98 
141856,25003.21,95.4 151226,69265.06,89.7 
141138,38211.06,89.81 152872,47638.15,93.3 
187773,10310.02,101.7 198631,28864.61,94.65 
178413,32430.15,107.14 226343,89718.39,103.62 
196583,606838.86,104.19 208182,639307.03,102.04 
193607,166162.75,97.0 193444,156040.6,101.38 
319660,3484.53,102.09 354407,13896.91,98.28 
1017472,0,23.04 1101414,0,11.64 
990808,0,24.27 1114606,0,8.74 
923986,31944.89,30.17 993281,21755.71,19.58 
551588,0,55.1 609898,13014.19,53.71 
543546,48.61,57.4 698665,42586.23,41.97 

200346,177616.62,101.78 219227,274374.31,105.55 
304870,53213.53,105.93 384396,77444.66,89.18 
140486,32630.78,102.25 153893,62052.04,97.93 
141317,29705.62,95.09 153716,58297.04,91.82 
149373,23788.28,102.53 156456,67383.52,91.96 
180059,0,96.14 184062,4862.55,103.13 
180811,38104.07,96.04 196732,53842.03,116.48 
197674,589548.47,108.27 210493,613055.67,109.57 
170324,107172.55,100.27 210956,199868.24,98.3 
312751,10257.35,102.38 344948,14310.1,107.69 
1016021,0,25.1 1127052,0,7.4 
957423,0,31.8 1092301,0,11.91 
889651,16081.59,34.21 1050840,31944.89,16.7 
516621,3451.95,64.73 580260,28879.64,55.94 
596557,0,51.77 653360,25868.21,48.17 

213713,190268.8,105.55 212609,189124.1,114.41 
321561,48058.64,96.68 352608,67282.5,109.05 
144497,57269.5,87.74 147192,58176.64,101.97 
146795,52548.55,94.73 147804,45535.53,94.75 
153566,34196.63,98.12 149749,47765.13,98.3 
